Data_Time,Lot_ID,Item_ID,Value,Target,USL,UCL,LCL,LSL,Stage_ID,Layer_ID,Prod_ID,Eqp_S,Eqp_S_Unit1,Eqp_S_Unit2,S_Recipe,S_SubRecipe,Eqp_C,Material_ID,Eqp_M,M_Recipe,Chart_Type,index
2020-12-15 08:29:51,A21YY879,A21YY879.18,0.0036091654144403936,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdA,ZSE001,s#U1-03,s#U2-03,SRCP-L11-H,SRCPSUB-L11-001,ZCOB,VW,WCD33,MRCP-L11-.003,MEAN,278
2020-12-15 10:46:49,A21YY569,A21YY569.06,0.014433666049649841,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdD,YSE001,s#U1-04,s#U2-02,SRCP-L11-H,SRCPSUB-L11-001,YCOC,VW,XCD20,MRCP-L11-.005,MEAN,279
2020-12-15 13:22:51,A21YY800,A21YY800.23,0.006552195577804833,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdA,YSE001,s#U1-02,s#U2-02,SRCP-L11-H,SRCPSUB-L11-001,ZCOC,VW,XCD33,MRCP-L11-.005,MEAN,280
2020-12-15 18:11:42,A21ZZ631,A21ZZ631.18,0.005669653529420622,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdC,ZSE005,s#U1-04,s#U2-04,SRCP-L11-I,SRCPSUB-L11-001,ZCOB,VW,XCD33,MRCP-L11-.005,MEAN,281
2020-12-15 19:29:50,A21YY295,A21YY295.23,0.0022922705321446798,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdC,ZSE001,s#U1-04,s#U2-03,SRCP-L11-H,SRCPSUB-L11-001,ZCOB,VW,WCD20,MRCP-L11-.003,MEAN,282
2020-12-15 20:05:00,A21WW658,A21WW658.01,-0.005755612513290534,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdA,YSE005,s#U1-03,s#U2-04,SRCP-L11-J,SRCPSUB-L11-002,ZCOB,VW,XCD33,MRCP-L11-.003,MEAN,283
2020-12-15 22:46:15,A21YY642,A21YY642.08,0.0039165084657377105,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdD,YSE001,s#U1-04,s#U2-01,SRCP-L11-J,SRCPSUB-L11-002,YCOC,VW,WCD33,MRCP-L11-.004,MEAN,284
2020-12-15 23:41:06,A21ZZ201,A21ZZ201.18,0.010397961116114185,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdD,YSE003,s#U1-03,s#U2-04,SRCP-L11-H,SRCPSUB-L11-002,YCOB,VW,WCD20,MRCP-L11-.005,MEAN,285
2020-12-16 02:11:41,A21YY236,A21YY236.02,0.019811768330594143,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdD,YSE003,s#U1-02,s#U2-03,SRCP-L11-I,SRCPSUB-L11-002,YCOB,VW,WCD33,MRCP-L11-.004,MEAN,286
2020-12-16 02:33:45,A21WW536,A21WW536.22,0.01376101458537299,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdB,ZSE003,s#U1-03,s#U2-01,SRCP-L11-H,SRCPSUB-L11-002,YCOB,VW,XCD20,MRCP-L11-.003,MEAN,287
2020-12-16 10:50:02,A21XX427,A21XX427.23,0.011870601152698407,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdD,XSE005,s#U1-02,s#U2-01,SRCP-L11-I,SRCPSUB-L11-002,ZCOC,VW,XCD20,MRCP-L11-.003,MEAN,288
2020-12-16 13:22:18,A21WW611,A21WW611.10,0.007174887465020632,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdC,XSE003,s#U1-02,s#U2-01,SRCP-L11-I,SRCPSUB-L11-002,YCOC,VW,XCD33,MRCP-L11-.003,MEAN,289
2020-12-16 15:52:41,A21ZZ080,A21ZZ080.13,0.005431818096460067,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdC,YSE003,s#U1-02,s#U2-01,SRCP-L11-I,SRCPSUB-L11-002,YCOC,VW,WCD33,MRCP-L11-.004,MEAN,290
2020-12-16 22:04:00,A21ZZ973,A21ZZ973.05,-0.0015991925910626772,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdD,YSE001,s#U1-04,s#U2-03,SRCP-L11-H,SRCPSUB-L11-002,YCOB,VW,WCD20,MRCP-L11-.003,MEAN,291
2020-12-16 22:49:49,A21WW497,A21WW497.09,0.017392554886118402,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdA,ZSE005,s#U1-03,s#U2-01,SRCP-L11-J,SRCPSUB-L11-002,YCOC,VW,WCD33,MRCP-L11-.004,MEAN,292
2020-12-17 03:07:06,A21ZZ873,A21ZZ873.19,0.017014462435909018,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdA,XSE001,s#U1-01,s#U2-04,SRCP-L11-J,SRCPSUB-L11-002,ZCOB,VW,WCD33,MRCP-L11-.003,MEAN,293
2020-12-17 04:20:33,A21ZZ461,A21ZZ461.01,0.004711480348849159,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdB,ZSE001,s#U1-01,s#U2-01,SRCP-L11-J,SRCPSUB-L11-002,YCOC,VW,XCD20,MRCP-L11-.003,MEAN,294
2020-12-17 07:10:55,A21ZZ409,A21ZZ409.12,0.0014210520395793892,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-2,ProdC,ZSE005,s#U1-01,s#U2-04,SRCP-L11-H,SRCPSUB-L11-002,ZCOC,VW,WCD20,MRCP-L11-.003,MEAN,295
2020-12-17 09:53:58,A21ZZ092,A21ZZ092.01,0.013478383317367382,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdC,YSE003,s#U1-04,s#U2-01,SRCP-L11-I,SRCPSUB-L11-002,ZCOB,VW,XCD33,MRCP-L11-.003,MEAN,296
2020-12-17 14:09:44,A21WW941,A21WW941.03,0.004768917485431923,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdA,YSE005,s#U1-02,s#U2-01,SRCP-L11-H,SRCPSUB-L11-002,ZCOC,VW,WCD20,MRCP-L11-.003,MEAN,297
2020-12-17 22:56:53,A21XX191,A21XX191.12,0.018107654837729317,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-1,ProdB,ZSE001,s#U1-02,s#U2-02,SRCP-L11-H,SRCPSUB-L11-002,ZCOB,VW,XCD20,MRCP-L11-.005,MEAN,298
2020-12-17 23:38:41,A21WW419,A21WW419.08,0.00030595230976462016,0.0,0.03,0.025,-0.025,-0.03,stageE11,L11-3,ProdA,ZSE001,s#U1-03,s#U2-02,SRCP-L11-I,SRCPSUB-L11-002,YCOB,VW,XCD33,MRCP-L11-.005,MEAN,299
